wav_file,stratum,shard,clip_frac,silence_frac,duty,mod_std,flatness,centroid,start_ratio,end_ratio,flags,n_flags
101_hi_quality_filtered-train-00024-of-00082_r3285.wav,hi_quality,filtered-train-00024-of-00082,0.0,0.0,0.8492352512745812,8.387714385986328,0.07620710879564285,2839.395849000147,0.8321004324790482,0.9049218085652658,,0
102_long_filtered-train-00024-of-00082_r1844.wav,long,filtered-train-00024-of-00082,0.0,0.09097421203438395,0.6869627507163324,13.053265571594238,0.004557271022349596,830.3751329431972,1.1849428970226372,1.059019574557133,,0
103_medium_filtered-train-00024-of-00082_r2002.wav,medium,filtered-train-00024-of-00082,0.0,0.0991636798088411,0.8028673835125448,12.547849655151367,0.04492127150297165,2019.6900456577675,1.1805760679416382,0.8935496943043717,,0
104_borderline_filtered-train-00024-of-00082_r843.wav,borderline,filtered-train-00024-of-00082,0.0,0.20306513409961685,0.7609195402298851,13.512063026428223,0.05978720635175705,2086.3490295972647,0.781213091448119,0.008365365888716397,,0
105_short_filtered-train-00024-of-00082_r1695.wav,short,filtered-train-00024-of-00082,0.0,0.0,0.8586206896551725,8.91616153717041,0.0386478453874588,2150.535002892743,0.6378437032331509,0.2799595450180559,,0
106_hi_quality_filtered-train-00024-of-00082_r1557.wav,hi_quality,filtered-train-00024-of-00082,0.0,0.02799712849964106,0.7860732232591529,10.355367660522461,0.02593887597322464,1696.3213765938178,0.5895775643174974,0.914662951774645,,0
107_long_filtered-train-00024-of-00082_r292.wav,long,filtered-train-00024-of-00082,0.0,0.039257673090649536,0.8058529621698787,10.281378746032715,0.03585725277662277,1841.11852855213,1.184638652430138,1.2582102539465043,abrupt_end,1
108_medium_filtered-train-00024-of-00082_r1981.wav,medium,filtered-train-00024-of-00082,0.0,0.052316890881913304,0.8101644245142003,9.863272666931152,0.030149085447192192,2078.0944943361114,1.3810851366812775,0.5485229067293051,,0
109_borderline_filtered-train-00024-of-00082_r2612.wav,borderline,filtered-train-00024-of-00082,0.0,0.23546302943287867,0.7946877243359656,13.679607391357422,0.05693237483501434,1870.3602795911058,0.5923899449649221,2.7492081209833077,abrupt_end,1
110_short_filtered-train-00024-of-00082_r1389.wav,short,filtered-train-00024-of-00082,0.0,0.011337868480725623,0.8367346938775511,9.0546236038208,0.036110952496528625,1950.379650739462,1.04326153236747,0.7176861228194464,,0
111_hi_quality_filtered-train-00024-of-00082_r1809.wav,hi_quality,filtered-train-00024-of-00082,0.0,0.043243243243243246,0.8182432432432433,9.478425979614258,0.03430528938770294,1657.2651433403885,0.7062130920693565,0.670024591014453,,0
112_long_filtered-train-00024-of-00082_r834.wav,long,filtered-train-00024-of-00082,0.0,0.16413130504403523,0.7598078462770216,13.13630485534668,0.05567137524485588,2214.990812057855,0.6792770697975524,1.3514011953022529,abrupt_end,1
113_medium_filtered-train-00024-of-00082_r2795.wav,medium,filtered-train-00024-of-00082,0.0,0.06459627329192547,0.8273291925465839,15.856164932250977,0.03297765925526619,1933.8923843047098,1.2123846111376682,0.00019732770414979616,,0
114_borderline_filtered-train-00024-of-00082_r3039.wav,borderline,filtered-train-00024-of-00082,0.0,0.1223267750213858,0.7707442258340462,11.418241500854492,0.038029156625270844,1886.6114766947542,1.8557779414131121,0.731383621239495,abrupt_start,1
115_short_filtered-train-00024-of-00082_r1382.wav,short,filtered-train-00024-of-00082,0.0,0.0,0.8699186991869918,8.048941612243652,0.033857330679893494,1627.3431443591899,0.8545409006544333,0.5154734626935868,,0
116_hi_quality_filtered-train-00024-of-00082_r2253.wav,hi_quality,filtered-train-00024-of-00082,0.0,0.09358490566037736,0.7615094339622641,11.964685440063477,0.08128533512353897,2379.585808192139,0.369125875357655,0.9355190318943153,,0
117_long_filtered-train-00024-of-00082_r1624.wav,long,filtered-train-00024-of-00082,0.0,0.12525389302640488,0.7704807041299933,12.315640449523926,0.04456932470202446,1776.5996563382657,0.46084539010892717,0.12882435032614126,,0
118_medium_filtered-train-00024-of-00082_r1693.wav,medium,filtered-train-00024-of-00082,0.0,0.0,0.8772169167803547,7.14109468460083,0.012464708648622036,1702.218643028768,1.274951219051081,0.1517919583034929,,0
119_borderline_filtered-train-00024-of-00082_r3106.wav,borderline,filtered-train-00024-of-00082,0.0,0.06380120886501008,0.8448623237071861,8.702484130859375,0.022549297660589218,1309.231743671423,1.3109277807264887,0.48329325194732903,,0
